interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,ligand_symbol,receptor_symbol,ligand_ensembl,receptor_ensembl,interaction_symbol,interaction_ensembl
PROK1_PROKR2,PROK,PROK1,PROKR2,,,,,PMID: 24496457,Secreted Signaling,PROK1 - PROKR2,PROK1,PROKR2,ENSG00000143125,ENSG00000101292,PROK1^PROKR2,ENSG00000143125^ENSG00000101292
PROK1_PROKR1,PROK,PROK1,PROKR1,,,,,PMID: 24496457,Secreted Signaling,PROK1 - PROKR1,PROK1,PROKR1,ENSG00000143125,ENSG00000169618,PROK1^PROKR1,ENSG00000143125^ENSG00000169618
PROK2_PROKR1,PROK,PROK2,PROKR1,,,,,PMID: 24496457,Secreted Signaling,PROK2 - PROKR1,PROK2,PROKR1,ENSG00000163421,ENSG00000169618,PROK2^PROKR1,ENSG00000163421^ENSG00000169618
PROK2_PROKR2,PROK,PROK2,PROKR2,,,,,PMID: 24496457,Secreted Signaling,PROK2 - PROKR2,PROK2,PROKR2,ENSG00000163421,ENSG00000101292,PROK2^PROKR2,ENSG00000163421^ENSG00000101292
ADCYAP1_ADCYAP1R1,PACAP,ADCYAP1,ADCYAP1R1,,,,,PMID: 21350482,Secreted Signaling,ADCYAP1 - ADCYAP1R1,ADCYAP1,ADCYAP1R1,ENSG00000141433,ENSG00000078549,ADCYAP1^ADCYAP1R1,ENSG00000141433^ENSG00000078549
VIP_VIPR1,VIP,VIP,VIPR1,,,,,PMID: 10655512,Secreted Signaling,VIP - VIPR1,VIP,VIPR1,ENSG00000146469,ENSG00000114812,VIP^VIPR1,ENSG00000146469^ENSG00000114812
VIP_VIPR2,VIP,VIP,VIPR2,,,,,KEGG: hsa04080,Secreted Signaling,VIP - VIPR2,VIP,VIPR2,ENSG00000146469,ENSG00000106018,VIP^VIPR2,ENSG00000146469^ENSG00000106018
NPPA_NPR1,NPR1,NPPA,NPR1,,,,,KEGG: hsa04080; PMID: 29934640,Secreted Signaling,NPPA - NPR1,NPPA,NPR1,ENSG00000175206,ENSG00000169418,NPPA^NPR1,ENSG00000175206^ENSG00000169418
NPPB_NPR1,NPR1,NPPB,NPR1,,,,,KEGG: hsa04080; PMID: 29934641,Secreted Signaling,NPPB - NPR1,NPPB,NPR1,ENSG00000120937,ENSG00000169418,NPPB^NPR1,ENSG00000120937^ENSG00000169418
NPPC_NPR2,NPR2,NPPC,NPR2,,,,,KEGG: hsa04080; PMID: 29934642,Secreted Signaling,NPPC - NPR2,NPPC,NPR2,ENSG00000163273,ENSG00000159899,NPPC^NPR2,ENSG00000163273^ENSG00000159899
KITL_KIT,KIT,KITLG,KIT,,,,,KEGG: hsa04080,Secreted Signaling,KITL - KIT,KITLG,KIT,ENSG00000049130,ENSG00000157404,KITLG^KIT,ENSG00000049130^ENSG00000157404
GCG_GIPR,GIPR,GCG,GIPR,,,,,KEGG: hsa04080,Secreted Signaling,GCG - GIPR,GCG,GIPR,ENSG00000115263,ENSG00000010310,GCG^GIPR,ENSG00000115263^ENSG00000010310
GIP_GIPR,GIPR,GIP,GIPR,,,,,KEGG: hsa04080,Secreted Signaling,GIP - GIPR,GIP,GIPR,ENSG00000159224,ENSG00000010310,GIP^GIPR,ENSG00000159224^ENSG00000010310
FSHB_FSHR,FSH,FSHB,FSHR,,,,,KEGG: hsa04080,Secreted Signaling,FSHB - FSHR,FSHB,FSHR,ENSG00000131808,ENSG00000170820,FSHB^FSHR,ENSG00000131808^ENSG00000170820
CGA_FSHR,FSH,CGA,FSHR,,,,,KEGG: hsa04080,Secreted Signaling,CGA - FSHR,CGA,FSHR,ENSG00000135346,ENSG00000170820,CGA^FSHR,ENSG00000135346^ENSG00000170820
LHB_LHCGR,LHB,LHB,LHCGR,,,,,KEGG: hsa04080,Secreted Signaling,LHB - LHCGR,LHB,LHCGR,ENSG00000104826,ENSG00000138039,LHB^LHCGR,ENSG00000104826^ENSG00000138039
CGA_LHCGR,LHB,CGA,LHCGR,,,,,KEGG: hsa04080,Secreted Signaling,CGA - LHCGR,CGA,LHCGR,ENSG00000135346,ENSG00000138039,CGA^LHCGR,ENSG00000135346^ENSG00000138039
TSHB_TSHR,TSH,TSHB,TSHR,,,,,KEGG: hsa04080,Secreted Signaling,TSHB - TSHR,TSHB,TSHR,ENSG00000134200,ENSG00000165409,TSHB^TSHR,ENSG00000134200^ENSG00000165409
CGA_TSHR,TSH,CGA,TSHR,,,,,KEGG: hsa04080,Secreted Signaling,CGA - TSHR,CGA,TSHR,ENSG00000135346,ENSG00000165409,CGA^TSHR,ENSG00000135346^ENSG00000165409
BDNF_NTRK2,NT,BDNF,NTRK2,,,NGFR activation receptor,,PMID: 27908981,Secreted Signaling,BDNF - NTRK2,BDNF,NTRK2,ENSG00000176697,ENSG00000148053,BDNF^NTRK2,ENSG00000176697^ENSG00000148053
NGF_NTRK1,NT,NGF,NTRK1,,,NGFR activation receptor,,PMID: 27908981,Secreted Signaling,NGF - NTRK1,NGF,NTRK1,ENSG00000134259,ENSG00000198400,NGF^NTRK1,ENSG00000134259^ENSG00000198400
FLT3L_FLT3,FLT3,FLT3LG,FLT3,,,,,PMID: 25992210,Secreted Signaling,FLT3L - FLT3,FLT3LG,FLT3,ENSG00000090554,ENSG00000122025,FLT3LG^FLT3,ENSG00000090554^ENSG00000122025
HGF_MET,HGF,HGF,MET,,,,,PMID: 28475121,Secreted Signaling,HGF - MET,HGF,MET,ENSG00000019991,ENSG00000105976,HGF^MET,ENSG00000019991^ENSG00000105976
KLK3_NTRK1,NT,KLK3,NTRK1,,,NGFR activation receptor,,PMID: 27908981,Secreted Signaling,KLK3 - NTRK1,KLK3,NTRK1,ENSG00000142515,ENSG00000198400,KLK3^NTRK1,ENSG00000142515^ENSG00000198400
NTF3_NTRK1,NT,NTF3,NTRK1,,,NGFR activation receptor,,PMID: 27908981,Secreted Signaling,NTF3 - NTRK1,NTF3,NTRK1,ENSG00000185652,ENSG00000198400,NTF3^NTRK1,ENSG00000185652^ENSG00000198400
NTF3_NTRK2,NT,NTF3,NTRK2,,,NGFR activation receptor,,PMID: 27908981,Secreted Signaling,NTF3 - NTRK2,NTF3,NTRK2,ENSG00000185652,ENSG00000148053,NTF3^NTRK2,ENSG00000185652^ENSG00000148053
NTF3_NTRK3,NT,NTF3,NTRK3,,,NGFR activation receptor,,PMID: 27908981,Secreted Signaling,NTF3 - NTRK3,NTF3,NTRK3,ENSG00000185652,ENSG00000140538,NTF3^NTRK3,ENSG00000185652^ENSG00000140538
NTF5_NTRK2,NT,NTF4,NTRK2,,,NGFR activation receptor,,PMID: 27908981,Secreted Signaling,NTF5 - NTRK2,NTF4,NTRK2,ENSG00000225950,ENSG00000148053,NTF4^NTRK2,ENSG00000225950^ENSG00000148053
SEMA3A_NRP1_PLXNA1,SEMA3,SEMA3A,NRP1_PLXNA1,,,,,PMID: 27533782,Secreted Signaling,SEMA3A - (NRP1+PLXNA1),SEMA3A,NRP1&PLXNA1,ENSG00000075213,ENSG00000099250&ENSG00000114554,SEMA3A^NRP1&PLXNA1,ENSG00000075213^ENSG00000099250&ENSG00000114554
SEMA3A_NRP1_PLXNA2,SEMA3,SEMA3A,NRP1_PLXNA2,,,,,PMID: 27533782,Secreted Signaling,SEMA3A - (NRP1+PLXNA2),SEMA3A,NRP1&PLXNA2,ENSG00000075213,ENSG00000099250&ENSG00000076356,SEMA3A^NRP1&PLXNA2,ENSG00000075213^ENSG00000099250&ENSG00000076356
SEMA3A_NRP1_PLXNA3,SEMA3,SEMA3A,NRP1_PLXNA3,,,,,PMID: 27533782,Secreted Signaling,SEMA3A - (NRP1+PLXNA3),SEMA3A,NRP1&PLXNA3,ENSG00000075213,ENSG00000099250&ENSG00000130827,SEMA3A^NRP1&PLXNA3,ENSG00000075213^ENSG00000099250&ENSG00000130827
SEMA3A_NRP1_PLXNA4,SEMA3,SEMA3A,NRP1_PLXNA4,,,,,PMID: 27533782,Secreted Signaling,SEMA3A - (NRP1+PLXNA4),SEMA3A,NRP1&PLXNA4,ENSG00000075213,ENSG00000099250&ENSG00000221866,SEMA3A^NRP1&PLXNA4,ENSG00000075213^ENSG00000099250&ENSG00000221866
SEMA3B_NRP1_PLXNA1,SEMA3,SEMA3B,NRP1_PLXNA1,,,,,PMID: 27533782,Secreted Signaling,SEMA3B - (NRP1+PLXNA1),SEMA3B,NRP1&PLXNA1,ENSG00000012171,ENSG00000099250&ENSG00000114554,SEMA3B^NRP1&PLXNA1,ENSG00000012171^ENSG00000099250&ENSG00000114554
SEMA3B_NRP1_PLXNA2,SEMA3,SEMA3B,NRP1_PLXNA2,,,,,PMID: 27533782,Secreted Signaling,SEMA3B - (NRP1+PLXNA2),SEMA3B,NRP1&PLXNA2,ENSG00000012171,ENSG00000099250&ENSG00000076356,SEMA3B^NRP1&PLXNA2,ENSG00000012171^ENSG00000099250&ENSG00000076356
SEMA3B_NRP1_PLXNA3,SEMA3,SEMA3B,NRP1_PLXNA3,,,,,PMID: 27533782,Secreted Signaling,SEMA3B - (NRP1+PLXNA3),SEMA3B,NRP1&PLXNA3,ENSG00000012171,ENSG00000099250&ENSG00000130827,SEMA3B^NRP1&PLXNA3,ENSG00000012171^ENSG00000099250&ENSG00000130827
SEMA3B_NRP1_PLXNA4,SEMA3,SEMA3B,NRP1_PLXNA4,,,,,PMID: 27533782,Secreted Signaling,SEMA3B - (NRP1+PLXNA4),SEMA3B,NRP1&PLXNA4,ENSG00000012171,ENSG00000099250&ENSG00000221866,SEMA3B^NRP1&PLXNA4,ENSG00000012171^ENSG00000099250&ENSG00000221866
SEMA3C_NRP1_PLXNA1,SEMA3,SEMA3C,NRP1_PLXNA1,,,,,PMID: 27533782,Secreted Signaling,SEMA3C - (NRP1+PLXNA1),SEMA3C,NRP1&PLXNA1,ENSG00000075223,ENSG00000099250&ENSG00000114554,SEMA3C^NRP1&PLXNA1,ENSG00000075223^ENSG00000099250&ENSG00000114554
SEMA3C_NRP1_PLXNA2,SEMA3,SEMA3C,NRP1_PLXNA2,,,,,PMID: 27533782,Secreted Signaling,SEMA3C - (NRP1+PLXNA2),SEMA3C,NRP1&PLXNA2,ENSG00000075223,ENSG00000099250&ENSG00000076356,SEMA3C^NRP1&PLXNA2,ENSG00000075223^ENSG00000099250&ENSG00000076356
SEMA3C_NRP1_PLXNA3,SEMA3,SEMA3C,NRP1_PLXNA3,,,,,PMID: 27533782,Secreted Signaling,SEMA3C - (NRP1+PLXNA3),SEMA3C,NRP1&PLXNA3,ENSG00000075223,ENSG00000099250&ENSG00000130827,SEMA3C^NRP1&PLXNA3,ENSG00000075223^ENSG00000099250&ENSG00000130827
SEMA3C_NRP1_PLXNA4,SEMA3,SEMA3C,NRP1_PLXNA4,,,,,PMID: 27533782,Secreted Signaling,SEMA3C - (NRP1+PLXNA4),SEMA3C,NRP1&PLXNA4,ENSG00000075223,ENSG00000099250&ENSG00000221866,SEMA3C^NRP1&PLXNA4,ENSG00000075223^ENSG00000099250&ENSG00000221866
SEMA3D_NRP1_PLXNA1,SEMA3,SEMA3D,NRP1_PLXNA1,,,,,PMID: 27533782,Secreted Signaling,SEMA3D - (NRP1+PLXNA1),SEMA3D,NRP1&PLXNA1,ENSG00000153993,ENSG00000099250&ENSG00000114554,SEMA3D^NRP1&PLXNA1,ENSG00000153993^ENSG00000099250&ENSG00000114554
SEMA3D_NRP1_PLXNA2,SEMA3,SEMA3D,NRP1_PLXNA2,,,,,PMID: 27533782,Secreted Signaling,SEMA3D - (NRP1+PLXNA2),SEMA3D,NRP1&PLXNA2,ENSG00000153993,ENSG00000099250&ENSG00000076356,SEMA3D^NRP1&PLXNA2,ENSG00000153993^ENSG00000099250&ENSG00000076356
SEMA3D_NRP1_PLXNA3,SEMA3,SEMA3D,NRP1_PLXNA3,,,,,PMID: 27533782,Secreted Signaling,SEMA3D - (NRP1+PLXNA3),SEMA3D,NRP1&PLXNA3,ENSG00000153993,ENSG00000099250&ENSG00000130827,SEMA3D^NRP1&PLXNA3,ENSG00000153993^ENSG00000099250&ENSG00000130827
SEMA3D_NRP1_PLXNA4,SEMA3,SEMA3D,NRP1_PLXNA4,,,,,PMID: 27533782,Secreted Signaling,SEMA3D - (NRP1+PLXNA4),SEMA3D,NRP1&PLXNA4,ENSG00000153993,ENSG00000099250&ENSG00000221866,SEMA3D^NRP1&PLXNA4,ENSG00000153993^ENSG00000099250&ENSG00000221866
SEMA3B_NRP2_PLXNA1,SEMA3,SEMA3B,NRP2_PLXNA1,,,,,PMID: 27533782,Secreted Signaling,SEMA3B - (NRP2+PLXNA1),SEMA3B,NRP2&PLXNA1,ENSG00000012171,ENSG00000118257&ENSG00000114554,SEMA3B^NRP2&PLXNA1,ENSG00000012171^ENSG00000118257&ENSG00000114554
SEMA3B_NRP2_PLXNA2,SEMA3,SEMA3B,NRP2_PLXNA2,,,,,PMID: 27533782,Secreted Signaling,SEMA3B - (NRP2+PLXNA2),SEMA3B,NRP2&PLXNA2,ENSG00000012171,ENSG00000118257&ENSG00000076356,SEMA3B^NRP2&PLXNA2,ENSG00000012171^ENSG00000118257&ENSG00000076356
SEMA3B_NRP2_PLXNA3,SEMA3,SEMA3B,NRP2_PLXNA3,,,,,PMID: 27533782,Secreted Signaling,SEMA3B - (NRP2+PLXNA3),SEMA3B,NRP2&PLXNA3,ENSG00000012171,ENSG00000118257&ENSG00000130827,SEMA3B^NRP2&PLXNA3,ENSG00000012171^ENSG00000118257&ENSG00000130827
SEMA3B_NRP2_PLXNA4,SEMA3,SEMA3B,NRP2_PLXNA4,,,,,PMID: 27533782,Secreted Signaling,SEMA3B - (NRP2+PLXNA4),SEMA3B,NRP2&PLXNA4,ENSG00000012171,ENSG00000118257&ENSG00000221866,SEMA3B^NRP2&PLXNA4,ENSG00000012171^ENSG00000118257&ENSG00000221866
SEMA3C_NRP2_PLXNA1,SEMA3,SEMA3C,NRP2_PLXNA1,,,,,PMID: 27533782,Secreted Signaling,SEMA3C - (NRP2+PLXNA1),SEMA3C,NRP2&PLXNA1,ENSG00000075223,ENSG00000118257&ENSG00000114554,SEMA3C^NRP2&PLXNA1,ENSG00000075223^ENSG00000118257&ENSG00000114554
SEMA3C_NRP2_PLXNA2,SEMA3,SEMA3C,NRP2_PLXNA2,,,,,PMID: 27533782,Secreted Signaling,SEMA3C - (NRP2+PLXNA2),SEMA3C,NRP2&PLXNA2,ENSG00000075223,ENSG00000118257&ENSG00000076356,SEMA3C^NRP2&PLXNA2,ENSG00000075223^ENSG00000118257&ENSG00000076356
SEMA3C_NRP2_PLXNA3,SEMA3,SEMA3C,NRP2_PLXNA3,,,,,PMID: 27533782,Secreted Signaling,SEMA3C - (NRP2+PLXNA3),SEMA3C,NRP2&PLXNA3,ENSG00000075223,ENSG00000118257&ENSG00000130827,SEMA3C^NRP2&PLXNA3,ENSG00000075223^ENSG00000118257&ENSG00000130827
SEMA3C_NRP2_PLXNA4,SEMA3,SEMA3C,NRP2_PLXNA4,,,,,PMID: 27533782,Secreted Signaling,SEMA3C - (NRP2+PLXNA4),SEMA3C,NRP2&PLXNA4,ENSG00000075223,ENSG00000118257&ENSG00000221866,SEMA3C^NRP2&PLXNA4,ENSG00000075223^ENSG00000118257&ENSG00000221866
SEMA3D_NRP2_PLXNA1,SEMA3,SEMA3D,NRP2_PLXNA1,,,,,PMID: 27533782,Secreted Signaling,SEMA3D - (NRP2+PLXNA1),SEMA3D,NRP2&PLXNA1,ENSG00000153993,ENSG00000118257&ENSG00000114554,SEMA3D^NRP2&PLXNA1,ENSG00000153993^ENSG00000118257&ENSG00000114554
SEMA3D_NRP2_PLXNA2,SEMA3,SEMA3D,NRP2_PLXNA2,,,,,PMID: 27533782,Secreted Signaling,SEMA3D - (NRP2+PLXNA2),SEMA3D,NRP2&PLXNA2,ENSG00000153993,ENSG00000118257&ENSG00000076356,SEMA3D^NRP2&PLXNA2,ENSG00000153993^ENSG00000118257&ENSG00000076356
SEMA3D_NRP2_PLXNA3,SEMA3,SEMA3D,NRP2_PLXNA3,,,,,PMID: 27533782,Secreted Signaling,SEMA3D - (NRP2+PLXNA3),SEMA3D,NRP2&PLXNA3,ENSG00000153993,ENSG00000118257&ENSG00000130827,SEMA3D^NRP2&PLXNA3,ENSG00000153993^ENSG00000118257&ENSG00000130827
SEMA3D_NRP2_PLXNA4,SEMA3,SEMA3D,NRP2_PLXNA4,,,,,PMID: 27533782,Secreted Signaling,SEMA3D - (NRP2+PLXNA4),SEMA3D,NRP2&PLXNA4,ENSG00000153993,ENSG00000118257&ENSG00000221866,SEMA3D^NRP2&PLXNA4,ENSG00000153993^ENSG00000118257&ENSG00000221866
SEMA3F_NRP2_PLXNA1,SEMA3,SEMA3F,NRP2_PLXNA1,,,,,PMID: 27533782,Secreted Signaling,SEMA3F - (NRP2+PLXNA1),SEMA3F,NRP2&PLXNA1,ENSG00000001617,ENSG00000118257&ENSG00000114554,SEMA3F^NRP2&PLXNA1,ENSG00000001617^ENSG00000118257&ENSG00000114554
SEMA3F_NRP2_PLXNA2,SEMA3,SEMA3F,NRP2_PLXNA2,,,,,PMID: 27533782,Secreted Signaling,SEMA3F - (NRP2+PLXNA2),SEMA3F,NRP2&PLXNA2,ENSG00000001617,ENSG00000118257&ENSG00000076356,SEMA3F^NRP2&PLXNA2,ENSG00000001617^ENSG00000118257&ENSG00000076356
SEMA3F_NRP2_PLXNA3,SEMA3,SEMA3F,NRP2_PLXNA3,,,,,PMID: 27533782,Secreted Signaling,SEMA3F - (NRP2+PLXNA3),SEMA3F,NRP2&PLXNA3,ENSG00000001617,ENSG00000118257&ENSG00000130827,SEMA3F^NRP2&PLXNA3,ENSG00000001617^ENSG00000118257&ENSG00000130827
SEMA3F_NRP2_PLXNA4,SEMA3,SEMA3F,NRP2_PLXNA4,,,,,PMID: 27533782,Secreted Signaling,SEMA3F - (NRP2+PLXNA4),SEMA3F,NRP2&PLXNA4,ENSG00000001617,ENSG00000118257&ENSG00000221866,SEMA3F^NRP2&PLXNA4,ENSG00000001617^ENSG00000118257&ENSG00000221866
SEMA3G_NRP2_PLXNA1,SEMA3,SEMA3G,NRP2_PLXNA1,,,,,PMID: 27533782,Secreted Signaling,SEMA3G - (NRP2+PLXNA1),SEMA3G,NRP2&PLXNA1,ENSG00000010319,ENSG00000118257&ENSG00000114554,SEMA3G^NRP2&PLXNA1,ENSG00000010319^ENSG00000118257&ENSG00000114554
SEMA3G_NRP2_PLXNA2,SEMA3,SEMA3G,NRP2_PLXNA2,,,,,PMID: 27533782,Secreted Signaling,SEMA3G - (NRP2+PLXNA2),SEMA3G,NRP2&PLXNA2,ENSG00000010319,ENSG00000118257&ENSG00000076356,SEMA3G^NRP2&PLXNA2,ENSG00000010319^ENSG00000118257&ENSG00000076356
SEMA3G_NRP2_PLXNA3,SEMA3,SEMA3G,NRP2_PLXNA3,,,,,PMID: 27533782,Secreted Signaling,SEMA3G - (NRP2+PLXNA3),SEMA3G,NRP2&PLXNA3,ENSG00000010319,ENSG00000118257&ENSG00000130827,SEMA3G^NRP2&PLXNA3,ENSG00000010319^ENSG00000118257&ENSG00000130827
SEMA3G_NRP2_PLXNA4,SEMA3,SEMA3G,NRP2_PLXNA4,,,,,PMID: 27533782,Secreted Signaling,SEMA3G - (NRP2+PLXNA4),SEMA3G,NRP2&PLXNA4,ENSG00000010319,ENSG00000118257&ENSG00000221866,SEMA3G^NRP2&PLXNA4,ENSG00000010319^ENSG00000118257&ENSG00000221866
SEMA3C_NRP1_NRP2,SEMA3,SEMA3C,NRP1_NRP2,,,,,PMID: 27533782,Secreted Signaling,SEMA3C - (NRP1+NRP2),SEMA3C,NRP1&NRP2&PLXND1,ENSG00000075223,ENSG00000099250&ENSG00000118257&ENSG00000004399,SEMA3C^NRP1&NRP2&PLXND1,ENSG00000075223^ENSG00000099250&ENSG00000118257&ENSG00000004399
SEMA3C_PLXND1,SEMA3,SEMA3C,PLXND1,,,,,PMID: 27533782,Secreted Signaling,SEMA3C - PLXND1,SEMA3C,PLXND1,ENSG00000075223,ENSG00000004399,SEMA3C^PLXND1,ENSG00000075223^ENSG00000004399
SEMA3E_PLXND1,SEMA3,SEMA3E,PLXND1,,,,,PMID: 22325954,Secreted Signaling,SEMA3E - PLXND1,SEMA3E,PLXND1,ENSG00000170381,ENSG00000004399,SEMA3E^PLXND1,ENSG00000170381^ENSG00000004399
ADM_CALCR,CALCR,ADM,CALCR,,,,,KEGG: hsa04080,Secreted Signaling,ADM - CALCR,ADM,CALCR,ENSG00000148926,ENSG00000004948,ADM^CALCR,ENSG00000148926^ENSG00000004948
ADM_CALCRL,CALCR,ADM,CALCRL,,,,,KEGG: hsa04080,Secreted Signaling,ADM - CALCRL,ADM,CALCRL,ENSG00000148926,ENSG00000064989,ADM^CALCRL,ENSG00000148926^ENSG00000064989
AGT_MAS1,AGT,AGT,MAS1,,,,,KEGG: hsa04080,Secreted Signaling,AGT - MAS1,AGT,MAS1,ENSG00000135744,ENSG00000130368,AGT^MAS1,ENSG00000135744^ENSG00000130368
ANXA1_FPR2,ANNEXIN,ANXA1,FPR2,,,,,PMID: 23230437,Secreted Signaling,ANXA1 - FPR2,ANXA1,FPR2,ENSG00000135046,ENSG00000171049,ANXA1^FPR2,ENSG00000135046^ENSG00000171049
ANXA1_FPR1,ANNEXIN,ANXA1,FPR1,,,,,PMID: 23230437,Secreted Signaling,ANXA1 - FPR1,ANXA1,FPR1,ENSG00000135046,,ANXA1^FPR1,ENSG00000135046^nan
APELA_APLNR,APJ,APELA,APLNR,,,,,PMID: 25995451,Secreted Signaling,APELA - APLNR,APELA,APLNR,ENSG00000248329,ENSG00000134817,APELA^APLNR,ENSG00000248329^ENSG00000134817
CALCA_CALCR,CALCR,CALCA,CALCR,,,,,KEGG: hsa04080,Secreted Signaling,CALCA - CALCR,CALCA,CALCR,ENSG00000110680,ENSG00000004948,CALCA^CALCR,ENSG00000110680^ENSG00000004948
CALCA_CALCRL,CALCR,CALCA,CALCRL,,,,,KEGG: hsa04080,Secreted Signaling,CALCA - CALCRL,CALCA,CALCRL,ENSG00000110680,ENSG00000064989,CALCA^CALCRL,ENSG00000110680^ENSG00000064989
CALCB_CALCR,CALCR,CALCB,CALCR,,,,,KEGG: hsa04080,Secreted Signaling,CALCB - CALCR,CALCB,CALCR,,ENSG00000004948,CALCB^CALCR,nan^ENSG00000004948
CALCB_CALCRL,CALCR,CALCB,CALCRL,,,,,KEGG: hsa04080,Secreted Signaling,CALCB - CALCRL,CALCB,CALCRL,,ENSG00000064989,CALCB^CALCRL,nan^ENSG00000064989
CRH_CRHR1,CRH,CRH,CRHR1,,,,,KEGG: hsa04080,Secreted Signaling,CRH - CRHR1,CRH,CRHR1,ENSG00000147571,ENSG00000120088,CRH^CRHR1,ENSG00000147571^ENSG00000120088
CRH_CRHR2,CRH,CRH,CRHR2,,,,,KEGG: hsa04080,Secreted Signaling,CRH - CRHR2,CRH,CRHR2,ENSG00000147571,ENSG00000106113,CRH^CRHR2,ENSG00000147571^ENSG00000106113
ENHO_GPR19,ENHO,ENHO,GPR19,,,,,PMID: 28476646,Secreted Signaling,ENHO - GPR19,ENHO,GPR19,ENSG00000168913,ENSG00000183150,ENHO^GPR19,ENSG00000168913^ENSG00000183150
GAS6_AXL,GAS,GAS6,AXL,,,,,PMID: 27801848,Secreted Signaling,GAS6 - AXL,GAS6,AXL,ENSG00000183087,ENSG00000167601,GAS6^AXL,ENSG00000183087^ENSG00000167601
GAS6_MERTK,GAS,GAS6,MERTK,,,,,PMID: 27801848,Secreted Signaling,GAS6 - MERTK,GAS6,MERTK,ENSG00000183087,ENSG00000153208,GAS6^MERTK,ENSG00000183087^ENSG00000153208
GAS6_TYRO3,GAS,GAS6,TYRO3,,,,,PMID: 27801848,Secreted Signaling,GAS6 - TYRO3,GAS6,TYRO3,ENSG00000183087,ENSG00000092445,GAS6^TYRO3,ENSG00000183087^ENSG00000092445
GCG_GCGR,GCG,GCG,GCGR,,,,,KEGG: hsa04080,Secreted Signaling,GCG - GCGR,GCG,GCGR,ENSG00000115263,ENSG00000215644,GCG^GCGR,ENSG00000115263^ENSG00000215644
GCG_GLP1R,GCG,GCG,GLP1R,,,,,KEGG: hsa04080,Secreted Signaling,GCG - GLP1R,GCG,GLP1R,ENSG00000115263,ENSG00000112164,GCG^GLP1R,ENSG00000115263^ENSG00000112164
GCG_GLP2R,GCG,GCG,GLP2R,,,,,KEGG: hsa04080,Secreted Signaling,GCG - GLP2R,GCG,GLP2R,ENSG00000115263,ENSG00000065325,GCG^GLP2R,ENSG00000115263^ENSG00000065325
GH_GHR,GH,GH1,GHR,,,,,PMID: 10551877,Secreted Signaling,GH - GHR,GH1,GHR,ENSG00000259384,ENSG00000112964,GH1^GHR,ENSG00000259384^ENSG00000112964
GH_PRLR,GH,GH1,PRLR,,,,,PMID: 23192981,Secreted Signaling,GH - PRLR,GH1,PRLR,ENSG00000259384,ENSG00000113494,GH1^PRLR,ENSG00000259384^ENSG00000113494
GHRH_VIPR1,GHRH,GHRH,VIPR1,,,,,PMID: 10655511,Secreted Signaling,GHRH - VIPR1,GHRH,VIPR1,ENSG00000118702,ENSG00000114812,GHRH^VIPR1,ENSG00000118702^ENSG00000114812
GHRH_VIPR2,GHRH,GHRH,VIPR2,,,,,PMID: 10655511,Secreted Signaling,GHRH - VIPR2,GHRH,VIPR2,ENSG00000118702,ENSG00000106018,GHRH^VIPR2,ENSG00000118702^ENSG00000106018
GHRH_GHSR,GHRH,GHRH,GHSR,,,,,PMID: 19088192,Secreted Signaling,GHRH - GHSR,GHRH,GHSR,ENSG00000118702,ENSG00000121853,GHRH^GHSR,ENSG00000118702^ENSG00000121853
GHRH_GHRHR,GHRH,GHRH,GHRHR,,,,,PMID: 26917260,Secreted Signaling,GHRH - GHRHR,GHRH,GHRHR,ENSG00000118702,ENSG00000106128,GHRH^GHRHR,ENSG00000118702^ENSG00000106128
GNRH1_GNRHR,GNRH,GNRH1,GNRHR,,,,,PMID: 19640273,Secreted Signaling,GNRH1 - GNRHR,GNRH1,GNRHR,ENSG00000147437,ENSG00000109163,GNRH1^GNRHR,ENSG00000147437^ENSG00000109163
GRN_SORT1,GRN,GRN,SORT1,,,,,PMID: 29555433,Secreted Signaling,GRN - SORT1,GRN,SORT1,ENSG00000030582,ENSG00000134243,GRN^SORT1,ENSG00000030582^ENSG00000134243
GUCA2A_GUCY2C,GUCA,GUCA2A,GUCY2C,,,,,PMID: 22384056,Secreted Signaling,GUCA2A - GUCY2C,GUCA2A,GUCY2C,ENSG00000197273,ENSG00000070019,GUCA2A^GUCY2C,ENSG00000197273^ENSG00000070019
GUCA2B_GUCY2C,GUCA,GUCA2B,GUCY2C,,,,,PMID: 22384056,Secreted Signaling,GUCA2B - GUCY2C,GUCA2B,GUCY2C,ENSG00000044012,ENSG00000070019,GUCA2B^GUCY2C,ENSG00000044012^ENSG00000070019
IAPP_CALCR,CALCR,IAPP,CALCR,,,,,KEGG: hsa04080,Secreted Signaling,IAPP - CALCR,IAPP,CALCR,ENSG00000121351,ENSG00000004948,IAPP^CALCR,ENSG00000121351^ENSG00000004948
IAPP_CALCRL,CALCR,IAPP,CALCRL,,,,,KEGG: hsa04080,Secreted Signaling,IAPP - CALCRL,IAPP,CALCRL,ENSG00000121351,ENSG00000064989,IAPP^CALCRL,ENSG00000121351^ENSG00000064989
INSL3_RXFP2,RLN,INSL3,RXFP2,,,,,KEGG: hsa04080,Secreted Signaling,INSL3 - RXFP2,INSL3,RXFP2,ENSG00000248099,ENSG00000133105,INSL3^RXFP2,ENSG00000248099^ENSG00000133105
