interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,ligand_symbol,receptor_symbol,ligand_ensembl,receptor_ensembl,interaction_symbol,interaction_ensembl
COL4A3_ITGA1_ITGB1,COLLAGEN,Col4a3,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col4a3  - (Itga1+Itgb1),Col4a3,Itga1&Itgb1,ENSMUSG00000079465,ENSMUSG00000042284&ENSMUSG00000025809,Col4a3^Itga1&Itgb1,ENSMUSG00000079465^ENSMUSG00000042284&ENSMUSG00000025809
COL4A4_ITGA1_ITGB1,COLLAGEN,Col4a4,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col4a4  - (Itga1+Itgb1),Col4a4,Itga1&Itgb1,ENSMUSG00000067158,ENSMUSG00000042284&ENSMUSG00000025809,Col4a4^Itga1&Itgb1,ENSMUSG00000067158^ENSMUSG00000042284&ENSMUSG00000025809
COL4A5_ITGA1_ITGB1,COLLAGEN,Col4a5,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col4a5  - (Itga1+Itgb1),Col4a5,Itga1&Itgb1,ENSMUSG00000031274,ENSMUSG00000042284&ENSMUSG00000025809,Col4a5^Itga1&Itgb1,ENSMUSG00000031274^ENSMUSG00000042284&ENSMUSG00000025809
COL4A6_ITGA1_ITGB1,COLLAGEN,Col4a6,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col4a6  - (Itga1+Itgb1),Col4a6,Itga1&Itgb1,ENSMUSG00000031273,ENSMUSG00000042284&ENSMUSG00000025809,Col4a6^Itga1&Itgb1,ENSMUSG00000031273^ENSMUSG00000042284&ENSMUSG00000025809
COL6A1_ITGA1_ITGB1,COLLAGEN,Col6a1,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col6a1  - (Itga1+Itgb1),Col6a1,Itga1&Itgb1,ENSMUSG00000001119,ENSMUSG00000042284&ENSMUSG00000025809,Col6a1^Itga1&Itgb1,ENSMUSG00000001119^ENSMUSG00000042284&ENSMUSG00000025809
COL6A2_ITGA1_ITGB1,COLLAGEN,Col6a2,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col6a2  - (Itga1+Itgb1),Col6a2,Itga1&Itgb1,ENSMUSG00000020241,ENSMUSG00000042284&ENSMUSG00000025809,Col6a2^Itga1&Itgb1,ENSMUSG00000020241^ENSMUSG00000042284&ENSMUSG00000025809
COL6A3_ITGA1_ITGB1,COLLAGEN,Col6a3,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col6a3  - (Itga1+Itgb1),Col6a3,Itga1&Itgb1,ENSMUSG00000048126,ENSMUSG00000042284&ENSMUSG00000025809,Col6a3^Itga1&Itgb1,ENSMUSG00000048126^ENSMUSG00000042284&ENSMUSG00000025809
COL6A4_ITGA1_ITGB1,COLLAGEN,Col6a4,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col6a4  - (Itga1+Itgb1),Col6a4,Itga1&Itgb1,ENSMUSG00000032572,ENSMUSG00000042284&ENSMUSG00000025809,Col6a4^Itga1&Itgb1,ENSMUSG00000032572^ENSMUSG00000042284&ENSMUSG00000025809
COL6A5_ITGA1_ITGB1,COLLAGEN,Col6a5,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col6a5  - (Itga1+Itgb1),Col6a5,Itga1&Itgb1,ENSMUSG00000091345,ENSMUSG00000042284&ENSMUSG00000025809,Col6a5^Itga1&Itgb1,ENSMUSG00000091345^ENSMUSG00000042284&ENSMUSG00000025809
COL6A6_ITGA1_ITGB1,COLLAGEN,Col6a6,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col6a6  - (Itga1+Itgb1),Col6a6,Itga1&Itgb1,ENSMUSG00000043719,ENSMUSG00000042284&ENSMUSG00000025809,Col6a6^Itga1&Itgb1,ENSMUSG00000043719^ENSMUSG00000042284&ENSMUSG00000025809
COL9A1_ITGA1_ITGB1,COLLAGEN,Col9a1,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col9a1  - (Itga1+Itgb1),Col9a1,Itga1&Itgb1,ENSMUSG00000026147,ENSMUSG00000042284&ENSMUSG00000025809,Col9a1^Itga1&Itgb1,ENSMUSG00000026147^ENSMUSG00000042284&ENSMUSG00000025809
COL9A2_ITGA1_ITGB1,COLLAGEN,Col9a2,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col9a2  - (Itga1+Itgb1),Col9a2,Itga1&Itgb1,ENSMUSG00000028626,ENSMUSG00000042284&ENSMUSG00000025809,Col9a2^Itga1&Itgb1,ENSMUSG00000028626^ENSMUSG00000042284&ENSMUSG00000025809
COL9A3_ITGA1_ITGB1,COLLAGEN,Col9a3,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col9a3  - (Itga1+Itgb1),Col9a3,Itga1&Itgb1,ENSMUSG00000027570,ENSMUSG00000042284&ENSMUSG00000025809,Col9a3^Itga1&Itgb1,ENSMUSG00000027570^ENSMUSG00000042284&ENSMUSG00000025809
COL1A1_ITGA2_ITGB1,COLLAGEN,Col1a1,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col1a1  - (Itga2+Itgb1),Col1a1,Itga2&Itgb1,ENSMUSG00000001506,ENSMUSG00000015533&ENSMUSG00000025809,Col1a1^Itga2&Itgb1,ENSMUSG00000001506^ENSMUSG00000015533&ENSMUSG00000025809
COL1A2_ITGA2_ITGB1,COLLAGEN,Col1a2,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col1a2  - (Itga2+Itgb1),Col1a2,Itga2&Itgb1,ENSMUSG00000029661,ENSMUSG00000015533&ENSMUSG00000025809,Col1a2^Itga2&Itgb1,ENSMUSG00000029661^ENSMUSG00000015533&ENSMUSG00000025809
COL2A1_ITGA2_ITGB1,COLLAGEN,Col2a1,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col2a1  - (Itga2+Itgb1),Col2a1,Itga2&Itgb1,ENSMUSG00000022483,ENSMUSG00000015533&ENSMUSG00000025809,Col2a1^Itga2&Itgb1,ENSMUSG00000022483^ENSMUSG00000015533&ENSMUSG00000025809
COL4A1_ITGA2_ITGB1,COLLAGEN,Col4a1,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col4a1  - (Itga2+Itgb1),Col4a1,Itga2&Itgb1,ENSMUSG00000031502,ENSMUSG00000015533&ENSMUSG00000025809,Col4a1^Itga2&Itgb1,ENSMUSG00000031502^ENSMUSG00000015533&ENSMUSG00000025809
COL4A2_ITGA2_ITGB1,COLLAGEN,Col4a2,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col4a2  - (Itga2+Itgb1),Col4a2,Itga2&Itgb1,ENSMUSG00000031503,ENSMUSG00000015533&ENSMUSG00000025809,Col4a2^Itga2&Itgb1,ENSMUSG00000031503^ENSMUSG00000015533&ENSMUSG00000025809
COL4A3_ITGA2_ITGB1,COLLAGEN,Col4a3,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col4a3  - (Itga2+Itgb1),Col4a3,Itga2&Itgb1,ENSMUSG00000079465,ENSMUSG00000015533&ENSMUSG00000025809,Col4a3^Itga2&Itgb1,ENSMUSG00000079465^ENSMUSG00000015533&ENSMUSG00000025809
COL4A4_ITGA2_ITGB1,COLLAGEN,Col4a4,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col4a4  - (Itga2+Itgb1),Col4a4,Itga2&Itgb1,ENSMUSG00000067158,ENSMUSG00000015533&ENSMUSG00000025809,Col4a4^Itga2&Itgb1,ENSMUSG00000067158^ENSMUSG00000015533&ENSMUSG00000025809
COL4A5_ITGA2_ITGB1,COLLAGEN,Col4a5,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col4a5  - (Itga2+Itgb1),Col4a5,Itga2&Itgb1,ENSMUSG00000031274,ENSMUSG00000015533&ENSMUSG00000025809,Col4a5^Itga2&Itgb1,ENSMUSG00000031274^ENSMUSG00000015533&ENSMUSG00000025809
COL4A6_ITGA2_ITGB1,COLLAGEN,Col4a6,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col4a6  - (Itga2+Itgb1),Col4a6,Itga2&Itgb1,ENSMUSG00000031273,ENSMUSG00000015533&ENSMUSG00000025809,Col4a6^Itga2&Itgb1,ENSMUSG00000031273^ENSMUSG00000015533&ENSMUSG00000025809
COL6A1_ITGA2_ITGB1,COLLAGEN,Col6a1,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col6a1  - (Itga2+Itgb1),Col6a1,Itga2&Itgb1,ENSMUSG00000001119,ENSMUSG00000015533&ENSMUSG00000025809,Col6a1^Itga2&Itgb1,ENSMUSG00000001119^ENSMUSG00000015533&ENSMUSG00000025809
COL6A2_ITGA2_ITGB1,COLLAGEN,Col6a2,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col6a2  - (Itga2+Itgb1),Col6a2,Itga2&Itgb1,ENSMUSG00000020241,ENSMUSG00000015533&ENSMUSG00000025809,Col6a2^Itga2&Itgb1,ENSMUSG00000020241^ENSMUSG00000015533&ENSMUSG00000025809
COL6A3_ITGA2_ITGB1,COLLAGEN,Col6a3,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col6a3  - (Itga2+Itgb1),Col6a3,Itga2&Itgb1,ENSMUSG00000048126,ENSMUSG00000015533&ENSMUSG00000025809,Col6a3^Itga2&Itgb1,ENSMUSG00000048126^ENSMUSG00000015533&ENSMUSG00000025809
COL6A4_ITGA2_ITGB1,COLLAGEN,Col6a4,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col6a4  - (Itga2+Itgb1),Col6a4,Itga2&Itgb1,ENSMUSG00000032572,ENSMUSG00000015533&ENSMUSG00000025809,Col6a4^Itga2&Itgb1,ENSMUSG00000032572^ENSMUSG00000015533&ENSMUSG00000025809
COL6A5_ITGA2_ITGB1,COLLAGEN,Col6a5,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col6a5  - (Itga2+Itgb1),Col6a5,Itga2&Itgb1,ENSMUSG00000091345,ENSMUSG00000015533&ENSMUSG00000025809,Col6a5^Itga2&Itgb1,ENSMUSG00000091345^ENSMUSG00000015533&ENSMUSG00000025809
COL6A6_ITGA2_ITGB1,COLLAGEN,Col6a6,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col6a6  - (Itga2+Itgb1),Col6a6,Itga2&Itgb1,ENSMUSG00000043719,ENSMUSG00000015533&ENSMUSG00000025809,Col6a6^Itga2&Itgb1,ENSMUSG00000043719^ENSMUSG00000015533&ENSMUSG00000025809
COL9A1_ITGA2_ITGB1,COLLAGEN,Col9a1,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col9a1  - (Itga2+Itgb1),Col9a1,Itga2&Itgb1,ENSMUSG00000026147,ENSMUSG00000015533&ENSMUSG00000025809,Col9a1^Itga2&Itgb1,ENSMUSG00000026147^ENSMUSG00000015533&ENSMUSG00000025809
COL9A2_ITGA2_ITGB1,COLLAGEN,Col9a2,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col9a2  - (Itga2+Itgb1),Col9a2,Itga2&Itgb1,ENSMUSG00000028626,ENSMUSG00000015533&ENSMUSG00000025809,Col9a2^Itga2&Itgb1,ENSMUSG00000028626^ENSMUSG00000015533&ENSMUSG00000025809
COL9A3_ITGA2_ITGB1,COLLAGEN,Col9a3,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col9a3  - (Itga2+Itgb1),Col9a3,Itga2&Itgb1,ENSMUSG00000027570,ENSMUSG00000015533&ENSMUSG00000025809,Col9a3^Itga2&Itgb1,ENSMUSG00000027570^ENSMUSG00000015533&ENSMUSG00000025809
FN1_ITGA3_ITGB1,FN1,Fn1,ITGA3_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Fn1  - (Itga3+Itgb1),Fn1,Itga3&Itgb1,ENSMUSG00000026193,ENSMUSG00000001507&ENSMUSG00000025809,Fn1^Itga3&Itgb1,ENSMUSG00000026193^ENSMUSG00000001507&ENSMUSG00000025809
FN1_ITGA4_ITGB1,FN1,Fn1,ITGA4_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Fn1  - (Itga4+Itgb1),Fn1,Itga4&Itgb1,ENSMUSG00000026193,ENSMUSG00000027009&ENSMUSG00000025809,Fn1^Itga4&Itgb1,ENSMUSG00000026193^ENSMUSG00000027009&ENSMUSG00000025809
FN1_ITGA5_ITGB1,FN1,Fn1,ITGA5_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Fn1  - (Itga5+Itgb1),Fn1,Itga5&Itgb1,ENSMUSG00000026193,ENSMUSG00000000555&ENSMUSG00000025809,Fn1^Itga5&Itgb1,ENSMUSG00000026193^ENSMUSG00000000555&ENSMUSG00000025809
FN1_ITGA8_ITGB1,FN1,Fn1,ITGA8_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Fn1  - (Itga8+Itgb1),Fn1,Itga8&Itgb1,ENSMUSG00000026193,ENSMUSG00000026768&ENSMUSG00000025809,Fn1^Itga8&Itgb1,ENSMUSG00000026193^ENSMUSG00000026768&ENSMUSG00000025809
LAMA1_ITGA1_ITGB1,LAMININ,Lama1,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lama1  - (Itga1+Itgb1),Lama1,Itga1&Itgb1,ENSMUSG00000032796,ENSMUSG00000042284&ENSMUSG00000025809,Lama1^Itga1&Itgb1,ENSMUSG00000032796^ENSMUSG00000042284&ENSMUSG00000025809
LAMA2_ITGA1_ITGB1,LAMININ,Lama2,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lama2  - (Itga1+Itgb1),Lama2,Itga1&Itgb1,ENSMUSG00000019899,ENSMUSG00000042284&ENSMUSG00000025809,Lama2^Itga1&Itgb1,ENSMUSG00000019899^ENSMUSG00000042284&ENSMUSG00000025809
LAMA3_ITGA1_ITGB1,LAMININ,Lama3,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lama3  - (Itga1+Itgb1),Lama3,Itga1&Itgb1,ENSMUSG00000024421,ENSMUSG00000042284&ENSMUSG00000025809,Lama3^Itga1&Itgb1,ENSMUSG00000024421^ENSMUSG00000042284&ENSMUSG00000025809
LAMA4_ITGA1_ITGB1,LAMININ,Lama4,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lama4  - (Itga1+Itgb1),Lama4,Itga1&Itgb1,ENSMUSG00000019846,ENSMUSG00000042284&ENSMUSG00000025809,Lama4^Itga1&Itgb1,ENSMUSG00000019846^ENSMUSG00000042284&ENSMUSG00000025809
LAMA5_ITGA1_ITGB1,LAMININ,Lama5,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lama5  - (Itga1+Itgb1),Lama5,Itga1&Itgb1,ENSMUSG00000015647,ENSMUSG00000042284&ENSMUSG00000025809,Lama5^Itga1&Itgb1,ENSMUSG00000015647^ENSMUSG00000042284&ENSMUSG00000025809
LAMB1_ITGA1_ITGB1,LAMININ,Lamb1,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamb1  - (Itga1+Itgb1),Lamb1,Itga1&Itgb1,ENSMUSG00000002900,ENSMUSG00000042284&ENSMUSG00000025809,Lamb1^Itga1&Itgb1,ENSMUSG00000002900^ENSMUSG00000042284&ENSMUSG00000025809
LAMB2_ITGA1_ITGB1,LAMININ,Lamb2,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamb2  - (Itga1+Itgb1),Lamb2,Itga1&Itgb1,ENSMUSG00000052911,ENSMUSG00000042284&ENSMUSG00000025809,Lamb2^Itga1&Itgb1,ENSMUSG00000052911^ENSMUSG00000042284&ENSMUSG00000025809
LAMB3_ITGA1_ITGB1,LAMININ,Lamb3,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamb3  - (Itga1+Itgb1),Lamb3,Itga1&Itgb1,ENSMUSG00000026639,ENSMUSG00000042284&ENSMUSG00000025809,Lamb3^Itga1&Itgb1,ENSMUSG00000026639^ENSMUSG00000042284&ENSMUSG00000025809
LAMC1_ITGA1_ITGB1,LAMININ,Lamc1,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamc1  - (Itga1+Itgb1),Lamc1,Itga1&Itgb1,ENSMUSG00000026478,ENSMUSG00000042284&ENSMUSG00000025809,Lamc1^Itga1&Itgb1,ENSMUSG00000026478^ENSMUSG00000042284&ENSMUSG00000025809
LAMC2_ITGA1_ITGB1,LAMININ,Lamc2,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamc2  - (Itga1+Itgb1),Lamc2,Itga1&Itgb1,ENSMUSG00000026479,ENSMUSG00000042284&ENSMUSG00000025809,Lamc2^Itga1&Itgb1,ENSMUSG00000026479^ENSMUSG00000042284&ENSMUSG00000025809
LAMC3_ITGA1_ITGB1,LAMININ,Lamc3,ITGA1_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamc3  - (Itga1+Itgb1),Lamc3,Itga1&Itgb1,ENSMUSG00000026840,ENSMUSG00000042284&ENSMUSG00000025809,Lamc3^Itga1&Itgb1,ENSMUSG00000026840^ENSMUSG00000042284&ENSMUSG00000025809
LAMA1_ITGA2_ITGB1,LAMININ,Lama1,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lama1  - (Itga2+Itgb1),Lama1,Itga2&Itgb1,ENSMUSG00000032796,ENSMUSG00000015533&ENSMUSG00000025809,Lama1^Itga2&Itgb1,ENSMUSG00000032796^ENSMUSG00000015533&ENSMUSG00000025809
LAMA2_ITGA2_ITGB1,LAMININ,Lama2,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lama2  - (Itga2+Itgb1),Lama2,Itga2&Itgb1,ENSMUSG00000019899,ENSMUSG00000015533&ENSMUSG00000025809,Lama2^Itga2&Itgb1,ENSMUSG00000019899^ENSMUSG00000015533&ENSMUSG00000025809
LAMA3_ITGA2_ITGB1,LAMININ,Lama3,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lama3  - (Itga2+Itgb1),Lama3,Itga2&Itgb1,ENSMUSG00000024421,ENSMUSG00000015533&ENSMUSG00000025809,Lama3^Itga2&Itgb1,ENSMUSG00000024421^ENSMUSG00000015533&ENSMUSG00000025809
LAMA4_ITGA2_ITGB1,LAMININ,Lama4,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lama4  - (Itga2+Itgb1),Lama4,Itga2&Itgb1,ENSMUSG00000019846,ENSMUSG00000015533&ENSMUSG00000025809,Lama4^Itga2&Itgb1,ENSMUSG00000019846^ENSMUSG00000015533&ENSMUSG00000025809
LAMA5_ITGA2_ITGB1,LAMININ,Lama5,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lama5  - (Itga2+Itgb1),Lama5,Itga2&Itgb1,ENSMUSG00000015647,ENSMUSG00000015533&ENSMUSG00000025809,Lama5^Itga2&Itgb1,ENSMUSG00000015647^ENSMUSG00000015533&ENSMUSG00000025809
LAMB1_ITGA2_ITGB1,LAMININ,Lamb1,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamb1  - (Itga2+Itgb1),Lamb1,Itga2&Itgb1,ENSMUSG00000002900,ENSMUSG00000015533&ENSMUSG00000025809,Lamb1^Itga2&Itgb1,ENSMUSG00000002900^ENSMUSG00000015533&ENSMUSG00000025809
LAMB2_ITGA2_ITGB1,LAMININ,Lamb2,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamb2  - (Itga2+Itgb1),Lamb2,Itga2&Itgb1,ENSMUSG00000052911,ENSMUSG00000015533&ENSMUSG00000025809,Lamb2^Itga2&Itgb1,ENSMUSG00000052911^ENSMUSG00000015533&ENSMUSG00000025809
LAMB3_ITGA2_ITGB1,LAMININ,Lamb3,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamb3  - (Itga2+Itgb1),Lamb3,Itga2&Itgb1,ENSMUSG00000026639,ENSMUSG00000015533&ENSMUSG00000025809,Lamb3^Itga2&Itgb1,ENSMUSG00000026639^ENSMUSG00000015533&ENSMUSG00000025809
LAMC1_ITGA2_ITGB1,LAMININ,Lamc1,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamc1  - (Itga2+Itgb1),Lamc1,Itga2&Itgb1,ENSMUSG00000026478,ENSMUSG00000015533&ENSMUSG00000025809,Lamc1^Itga2&Itgb1,ENSMUSG00000026478^ENSMUSG00000015533&ENSMUSG00000025809
LAMC2_ITGA2_ITGB1,LAMININ,Lamc2,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamc2  - (Itga2+Itgb1),Lamc2,Itga2&Itgb1,ENSMUSG00000026479,ENSMUSG00000015533&ENSMUSG00000025809,Lamc2^Itga2&Itgb1,ENSMUSG00000026479^ENSMUSG00000015533&ENSMUSG00000025809
LAMC3_ITGA2_ITGB1,LAMININ,Lamc3,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamc3  - (Itga2+Itgb1),Lamc3,Itga2&Itgb1,ENSMUSG00000026840,ENSMUSG00000015533&ENSMUSG00000025809,Lamc3^Itga2&Itgb1,ENSMUSG00000026840^ENSMUSG00000015533&ENSMUSG00000025809
CHAD_ITGA2_ITGB1,CHAD,Chad,ITGA2_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Chad  - (Itga2+Itgb1),Chad,Itga2&Itgb1,ENSMUSG00000039084,ENSMUSG00000015533&ENSMUSG00000025809,Chad^Itga2&Itgb1,ENSMUSG00000039084^ENSMUSG00000015533&ENSMUSG00000025809
LAMA1_ITGA3_ITGB1,LAMININ,Lama1,ITGA3_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lama1  - (Itga3+Itgb1),Lama1,Itga3&Itgb1,ENSMUSG00000032796,ENSMUSG00000001507&ENSMUSG00000025809,Lama1^Itga3&Itgb1,ENSMUSG00000032796^ENSMUSG00000001507&ENSMUSG00000025809
LAMA2_ITGA3_ITGB1,LAMININ,Lama2,ITGA3_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lama2  - (Itga3+Itgb1),Lama2,Itga3&Itgb1,ENSMUSG00000019899,ENSMUSG00000001507&ENSMUSG00000025809,Lama2^Itga3&Itgb1,ENSMUSG00000019899^ENSMUSG00000001507&ENSMUSG00000025809
LAMA3_ITGA3_ITGB1,LAMININ,Lama3,ITGA3_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lama3  - (Itga3+Itgb1),Lama3,Itga3&Itgb1,ENSMUSG00000024421,ENSMUSG00000001507&ENSMUSG00000025809,Lama3^Itga3&Itgb1,ENSMUSG00000024421^ENSMUSG00000001507&ENSMUSG00000025809
LAMA4_ITGA3_ITGB1,LAMININ,Lama4,ITGA3_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lama4  - (Itga3+Itgb1),Lama4,Itga3&Itgb1,ENSMUSG00000019846,ENSMUSG00000001507&ENSMUSG00000025809,Lama4^Itga3&Itgb1,ENSMUSG00000019846^ENSMUSG00000001507&ENSMUSG00000025809
LAMA5_ITGA3_ITGB1,LAMININ,Lama5,ITGA3_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lama5  - (Itga3+Itgb1),Lama5,Itga3&Itgb1,ENSMUSG00000015647,ENSMUSG00000001507&ENSMUSG00000025809,Lama5^Itga3&Itgb1,ENSMUSG00000015647^ENSMUSG00000001507&ENSMUSG00000025809
LAMB1_ITGA3_ITGB1,LAMININ,Lamb1,ITGA3_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamb1  - (Itga3+Itgb1),Lamb1,Itga3&Itgb1,ENSMUSG00000002900,ENSMUSG00000001507&ENSMUSG00000025809,Lamb1^Itga3&Itgb1,ENSMUSG00000002900^ENSMUSG00000001507&ENSMUSG00000025809
LAMB2_ITGA3_ITGB1,LAMININ,Lamb2,ITGA3_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamb2  - (Itga3+Itgb1),Lamb2,Itga3&Itgb1,ENSMUSG00000052911,ENSMUSG00000001507&ENSMUSG00000025809,Lamb2^Itga3&Itgb1,ENSMUSG00000052911^ENSMUSG00000001507&ENSMUSG00000025809
LAMB3_ITGA3_ITGB1,LAMININ,Lamb3,ITGA3_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamb3  - (Itga3+Itgb1),Lamb3,Itga3&Itgb1,ENSMUSG00000026639,ENSMUSG00000001507&ENSMUSG00000025809,Lamb3^Itga3&Itgb1,ENSMUSG00000026639^ENSMUSG00000001507&ENSMUSG00000025809
LAMC1_ITGA3_ITGB1,LAMININ,Lamc1,ITGA3_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamc1  - (Itga3+Itgb1),Lamc1,Itga3&Itgb1,ENSMUSG00000026478,ENSMUSG00000001507&ENSMUSG00000025809,Lamc1^Itga3&Itgb1,ENSMUSG00000026478^ENSMUSG00000001507&ENSMUSG00000025809
LAMC2_ITGA3_ITGB1,LAMININ,Lamc2,ITGA3_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamc2  - (Itga3+Itgb1),Lamc2,Itga3&Itgb1,ENSMUSG00000026479,ENSMUSG00000001507&ENSMUSG00000025809,Lamc2^Itga3&Itgb1,ENSMUSG00000026479^ENSMUSG00000001507&ENSMUSG00000025809
LAMC3_ITGA3_ITGB1,LAMININ,Lamc3,ITGA3_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Lamc3  - (Itga3+Itgb1),Lamc3,Itga3&Itgb1,ENSMUSG00000026840,ENSMUSG00000001507&ENSMUSG00000025809,Lamc3^Itga3&Itgb1,ENSMUSG00000026840^ENSMUSG00000001507&ENSMUSG00000025809
RELN_ITGA3_ITGB1,RELN,Reln,ITGA3_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Reln  - (Itga3+Itgb1),Reln,Itga3&Itgb1,ENSMUSG00000042453,ENSMUSG00000001507&ENSMUSG00000025809,Reln^Itga3&Itgb1,ENSMUSG00000042453^ENSMUSG00000001507&ENSMUSG00000025809
THBS1_ITGA3_ITGB1,THBS,Thbs1,ITGA3_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Thbs1  - (Itga3+Itgb1),Thbs1,Itga3&Itgb1,ENSMUSG00000040152,ENSMUSG00000001507&ENSMUSG00000025809,Thbs1^Itga3&Itgb1,ENSMUSG00000040152^ENSMUSG00000001507&ENSMUSG00000025809
THBS2_ITGA3_ITGB1,THBS,Thbs2,ITGA3_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Thbs2  - (Itga3+Itgb1),Thbs2,Itga3&Itgb1,ENSMUSG00000023885,ENSMUSG00000001507&ENSMUSG00000025809,Thbs2^Itga3&Itgb1,ENSMUSG00000023885^ENSMUSG00000001507&ENSMUSG00000025809
THBS3_ITGA3_ITGB1,THBS,Thbs3,ITGA3_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Thbs3  - (Itga3+Itgb1),Thbs3,Itga3&Itgb1,ENSMUSG00000028047,ENSMUSG00000001507&ENSMUSG00000025809,Thbs3^Itga3&Itgb1,ENSMUSG00000028047^ENSMUSG00000001507&ENSMUSG00000025809
